audited_ref,commit_sha,asset_path,asset_type,size_bytes,git_blob_oid,sha256,asset_class,decision,decision_reason
main,579333d9746a9cd0e12877bbcfbac4721f3ed33b,data/raw/tj_tourism_economy_seed.csv,csv,1052,caacbdfb85056cbc18109777d753925e6e3ec3c4,ac970b1c197af402ef20fe73c9e94b30f2930513f4fed977afb2e90e104ff88b,raw_evidence_csv,provenance_evidence_only,保留来源证据，不直接成为统一目标标签。
main,579333d9746a9cd0e12877bbcfbac4721f3ed33b,data/raw/tj_tourism_search_browser.txt,txt,7111,df561f28a7afd078cc9610ba62d94eb5e176137d,c4092ef9d63dbc248cf7ff028070b7927b3655a5a3d0343eb0d48003af52d57e,raw_evidence_txt,provenance_evidence_only,保留来源证据，不直接成为统一目标标签。
main,579333d9746a9cd0e12877bbcfbac4721f3ed33b,data/邱志烨-数据搜索,none,16,06f5bd77439f3d707574e49c37f40ac5535cd206,09d28ea5dc5b0bb621240be066a4a948d735841a349f6aa98798a56759490df2,placeholder,excluded_placeholder,目录占位，不含可用观测。
main,579333d9746a9cd0e12877bbcfbac4721f3ed33b,outputs/01a00dfa-9be0-7871-990a-d6863466c203/蓟州区旅游经济政府数据扩充版_2010-2025.xlsx,xlsx,34118,c61209466d55bad50201f9ee28012f3df49b3243,4ef8dcf48d1417f7be46199652d5b01500a840c6184938ac6186f76d4597438c,generated_model_output,excluded_generated_output,属于分支模型结果，不是输入数据或真实标签。
origin/111,71c7ddcd287e3713f05e50651a8d52508daf5b89,111完整示例/蓟州区旅游经济完整数据集_2010-2030.xlsx,xlsx,52920,e5ccfb653a545c087746f637eb267d64cbbc8c3f,585a72e62b760b630b6c422e57059f3c42af8ebc99789d6d3483e47e7cdb90a3,example_workbook_xlsx,excluded_derived_example,示例建模/预测工作簿，不作为统一真值。
origin/111,71c7ddcd287e3713f05e50651a8d52508daf5b89,111完整示例/蓟州区旅游经济整合可追溯数据集_2010-2025.xlsx,xlsx,31971,b078549787239550bb153bfa824ec529fc5e1b10,46b7ef19232952e9e07eb7945458d817895ed53586646a379d62525498731118,benchmark_workbook,accepted_benchmark_context,仅提取天津市旅游基准 4 行作为外部比较背景。
origin/111,71c7ddcd287e3713f05e50651a8d52508daf5b89,data/README.md,md,466,7ec4f4113f8a39edec146a653cceee844f4c896e,7b53293d967a0eb23458f30354c05835cea111da4c4dc7efb2d3980e29dd6832,other_data_asset_md,excluded_unselected_asset,已扫描但未被统一数据契约选用。
origin/111,71c7ddcd287e3713f05e50651a8d52508daf5b89,data/jizhou_tourism_economy/data_preview.png,png,452706,0636f7b2fd4862f19b4472c704c5d4fb5548fe7c,751f3060aeb4bad9e3b351e85587950d8cdfb372cddb6488bb5f7a4858c3f231,preview_or_system_file,excluded_non_tabular_preview,预览或系统文件，不是建模数据。
origin/111,71c7ddcd287e3713f05e50651a8d52508daf5b89,data/jizhou_tourism_economy/sources_preview.png,png,271022,14ab3abb5f3ccf74ad7b0bcd50ec5985494a207f,e0569ee6959bb6b2ab8f3a702ab6f581b7397f90283a178e22b4c26b83c73c3b,preview_or_system_file,excluded_non_tabular_preview,预览或系统文件，不是建模数据。
origin/111,71c7ddcd287e3713f05e50651a8d52508daf5b89,data/jizhou_tourism_economy/蓟州区旅游经济数据集_2010-2025.xlsx,xlsx,11504,4ce3eff2eacedcc0e9cb392b8ff90c93532235d8,ee74a556c18cce519fd6233bef39b0c6c763959f707554be44ca191b650f20cb,official_supporting_xlsx,supporting_evidence_not_target_truth,可作追溯或辅助核对；目标标签仍只取 main canonical annual CSV。
origin/111,71c7ddcd287e3713f05e50651a8d52508daf5b89,data/jizhou_tourism_economy/蓟州区旅游经济数据集_2010-2025.xlsx.inspect.ndjson,ndjson,121832,da52e11595990e40e9f116094a46d96d8acbdab9,39464752ee99f5612bacdab8487b3c5c4ac39771abea0761391bd5e935259820,workbook_inspection_log,provenance_evidence_only,工作簿解析审计记录，不直接用于建模。
origin/111,71c7ddcd287e3713f05e50651a8d52508daf5b89,data/metadata/data_dictionary.md,md,1194,07b4a258610350e43c2ae459724ba38657cad4d5,5382023f4d6484a361f0f302ad655b4373d442d39a61f820f7f3016bafe7c730,source_metadata_md,provenance_metadata_only,用于来源追踪和口径解释，不直接用于 benchmark。
origin/111,71c7ddcd287e3713f05e50651a8d52508daf5b89,data/metadata/sources.csv,csv,1380,eabe25222335085fe224ac40c2b6a487feda9733,9a3f84cbe2704df86b9e6747a82f2ac2ee9abca4f72cbb5b6b9cebf2b8e27e42,source_metadata_csv,provenance_metadata_only,用于来源追踪和口径解释，不直接用于 benchmark。
origin/111,71c7ddcd287e3713f05e50651a8d52508daf5b89,data/processed/.gitkeep,none,0,e69de29bb2d1d6434b8b29ae775ad8c2e48c5391,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,placeholder,excluded_placeholder,目录占位，不含可用观测。
origin/111,71c7ddcd287e3713f05e50651a8d52508daf5b89,data/raw/.gitkeep,none,0,e69de29bb2d1d6434b8b29ae775ad8c2e48c5391,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,raw_evidence_no_extension,provenance_evidence_only,保留来源证据，不直接成为统一目标标签。
origin/111,71c7ddcd287e3713f05e50651a8d52508daf5b89,data/raw/tj_2024_monthly_browser.txt,txt,2812,d54b2d38aadc64f02bc3bef41f7535ae5923e23c,f0d6d7c3531476999d1c2b80aae73b2d769d586f8efbbadbd357e01bc0a6a37b,raw_evidence_txt,provenance_evidence_only,保留来源证据，不直接成为统一目标标签。
origin/111,71c7ddcd287e3713f05e50651a8d52508daf5b89,data/raw/tj_2024_yearbook_browser.txt,txt,14089,775f12d1e7062c5e305a12079b38bd7b09ca5a83,693b11c31b5b283c4abdaae300d4b1f5ef0f3286e501874b1a409f3474af2b69,raw_evidence_txt,provenance_evidence_only,保留来源证据，不直接成为统一目标标签。
origin/111,71c7ddcd287e3713f05e50651a8d52508daf5b89,data/raw/tj_2025_bulletin_browser.txt,txt,15029,043c504c0abeee039c60bdd7fd32a4ec36e414b1,6a2b1b7052f7cc115c7cae788d9ee7fda7716adee3d37fce176433334ffc18ea,raw_evidence_txt,provenance_evidence_only,保留来源证据，不直接成为统一目标标签。
origin/111,71c7ddcd287e3713f05e50651a8d52508daf5b89,data/raw/tj_historical_index_browser.txt,txt,2979,9effff2c288354c0692739dd29fd7efb9c6aed1b,b7b0d7b86b71e9ed3bc65aa787018aa6e0dab75ce09f9fa415c8d34bd53a01b1,raw_evidence_txt,provenance_evidence_only,保留来源证据，不直接成为统一目标标签。
origin/111,71c7ddcd287e3713f05e50651a8d52508daf5b89,data/raw/tj_tourism_economy_seed.csv,csv,1052,caacbdfb85056cbc18109777d753925e6e3ec3c4,ac970b1c197af402ef20fe73c9e94b30f2930513f4fed977afb2e90e104ff88b,raw_evidence_csv,provenance_evidence_only,保留来源证据，不直接成为统一目标标签。
origin/111,71c7ddcd287e3713f05e50651a8d52508daf5b89,data/raw/tj_tourism_search_browser.txt,txt,7111,df561f28a7afd078cc9610ba62d94eb5e176137d,c4092ef9d63dbc248cf7ff028070b7927b3655a5a3d0343eb0d48003af52d57e,raw_evidence_txt,provenance_evidence_only,保留来源证据，不直接成为统一目标标签。
origin/111,71c7ddcd287e3713f05e50651a8d52508daf5b89,data/tianjin_gdp_2010_2025/preview.png,png,281902,d28bf3cd5dacb6a0847f3b0c99fc35368b22447a,85dfe973a6004137e573a649ad874fcd55f55e718c4fcc4adb178c6ad1b478c1,preview_or_system_file,excluded_non_tabular_preview,预览或系统文件，不是建模数据。
origin/111,71c7ddcd287e3713f05e50651a8d52508daf5b89,data/tianjin_gdp_2010_2025/sources_preview.png,png,131984,a11ec7cfb4775ccb44f735e5f24f913e45980270,d84fe487988bbf5a35d061b3963203a7929eaaf46a2d6cd70dcd6fe2bffc532e,preview_or_system_file,excluded_non_tabular_preview,预览或系统文件，不是建模数据。
origin/111,71c7ddcd287e3713f05e50651a8d52508daf5b89,data/tianjin_gdp_2010_2025/天津市GDP数据集_2010-2025.xlsx,xlsx,9460,bd6c44fd04c2b0fc84a9a4b9fca930b0415429c1,193648ecb1583d23788a0fb6548b67dc5fbc658d488bb6937193aa63ac5cc6f7,auxiliary_workbook,accepted_auxiliary_covariate,按工作表规范提取天津市 GDP；不得作为蓟州目标标签。
origin/111,71c7ddcd287e3713f05e50651a8d52508daf5b89,data/tianjin_gdp_2010_2025/天津市GDP数据集_2010-2025.xlsx.inspect.ndjson,ndjson,78529,998f50dd2fb88ecc2ef4cf9874946289b104f7e8,166e1e97dd3f1dd1c087f8c77a43535aa60e9ebe4683cb40258a653217100b14,workbook_inspection_log,provenance_evidence_only,工作簿解析审计记录，不直接用于建模。
origin/邱志烨-数据搜索,47cc10d6c1333bfee4a121573566250c59374415,data/README.md,md,466,7ec4f4113f8a39edec146a653cceee844f4c896e,7b53293d967a0eb23458f30354c05835cea111da4c4dc7efb2d3980e29dd6832,other_data_asset_md,excluded_unselected_asset,已扫描但未被统一数据契约选用。
origin/邱志烨-数据搜索,47cc10d6c1333bfee4a121573566250c59374415,data/jizhou_tourism_economy/data_preview.png,png,452706,0636f7b2fd4862f19b4472c704c5d4fb5548fe7c,751f3060aeb4bad9e3b351e85587950d8cdfb372cddb6488bb5f7a4858c3f231,preview_or_system_file,excluded_non_tabular_preview,预览或系统文件，不是建模数据。
origin/邱志烨-数据搜索,47cc10d6c1333bfee4a121573566250c59374415,data/jizhou_tourism_economy/sources_preview.png,png,271022,14ab3abb5f3ccf74ad7b0bcd50ec5985494a207f,e0569ee6959bb6b2ab8f3a702ab6f581b7397f90283a178e22b4c26b83c73c3b,preview_or_system_file,excluded_non_tabular_preview,预览或系统文件，不是建模数据。
origin/邱志烨-数据搜索,47cc10d6c1333bfee4a121573566250c59374415,data/jizhou_tourism_economy/蓟州区旅游经济数据集_2010-2025.xlsx,xlsx,11504,4ce3eff2eacedcc0e9cb392b8ff90c93532235d8,ee74a556c18cce519fd6233bef39b0c6c763959f707554be44ca191b650f20cb,official_supporting_xlsx,supporting_evidence_not_target_truth,可作追溯或辅助核对；目标标签仍只取 main canonical annual CSV。
origin/邱志烨-数据搜索,47cc10d6c1333bfee4a121573566250c59374415,data/jizhou_tourism_economy/蓟州区旅游经济数据集_2010-2025.xlsx.inspect.ndjson,ndjson,121832,da52e11595990e40e9f116094a46d96d8acbdab9,39464752ee99f5612bacdab8487b3c5c4ac39771abea0761391bd5e935259820,workbook_inspection_log,provenance_evidence_only,工作簿解析审计记录，不直接用于建模。
origin/邱志烨-数据搜索,47cc10d6c1333bfee4a121573566250c59374415,data/metadata/data_dictionary.md,md,1194,07b4a258610350e43c2ae459724ba38657cad4d5,5382023f4d6484a361f0f302ad655b4373d442d39a61f820f7f3016bafe7c730,source_metadata_md,provenance_metadata_only,用于来源追踪和口径解释，不直接用于 benchmark。
origin/邱志烨-数据搜索,47cc10d6c1333bfee4a121573566250c59374415,data/metadata/sources.csv,csv,1380,eabe25222335085fe224ac40c2b6a487feda9733,9a3f84cbe2704df86b9e6747a82f2ac2ee9abca4f72cbb5b6b9cebf2b8e27e42,source_metadata_csv,provenance_metadata_only,用于来源追踪和口径解释，不直接用于 benchmark。
origin/邱志烨-数据搜索,47cc10d6c1333bfee4a121573566250c59374415,data/processed/.gitkeep,none,0,e69de29bb2d1d6434b8b29ae775ad8c2e48c5391,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,placeholder,excluded_placeholder,目录占位，不含可用观测。
origin/邱志烨-数据搜索,47cc10d6c1333bfee4a121573566250c59374415,data/raw/.gitkeep,none,0,e69de29bb2d1d6434b8b29ae775ad8c2e48c5391,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,raw_evidence_no_extension,provenance_evidence_only,保留来源证据，不直接成为统一目标标签。
origin/邱志烨-数据搜索,47cc10d6c1333bfee4a121573566250c59374415,data/raw/tj_2024_monthly_browser.txt,txt,2812,d54b2d38aadc64f02bc3bef41f7535ae5923e23c,f0d6d7c3531476999d1c2b80aae73b2d769d586f8efbbadbd357e01bc0a6a37b,raw_evidence_txt,provenance_evidence_only,保留来源证据，不直接成为统一目标标签。
origin/邱志烨-数据搜索,47cc10d6c1333bfee4a121573566250c59374415,data/raw/tj_2024_yearbook_browser.txt,txt,14089,775f12d1e7062c5e305a12079b38bd7b09ca5a83,693b11c31b5b283c4abdaae300d4b1f5ef0f3286e501874b1a409f3474af2b69,raw_evidence_txt,provenance_evidence_only,保留来源证据，不直接成为统一目标标签。
origin/邱志烨-数据搜索,47cc10d6c1333bfee4a121573566250c59374415,data/raw/tj_2025_bulletin_browser.txt,txt,15029,043c504c0abeee039c60bdd7fd32a4ec36e414b1,6a2b1b7052f7cc115c7cae788d9ee7fda7716adee3d37fce176433334ffc18ea,raw_evidence_txt,provenance_evidence_only,保留来源证据，不直接成为统一目标标签。
origin/邱志烨-数据搜索,47cc10d6c1333bfee4a121573566250c59374415,data/raw/tj_historical_index_browser.txt,txt,2979,9effff2c288354c0692739dd29fd7efb9c6aed1b,b7b0d7b86b71e9ed3bc65aa787018aa6e0dab75ce09f9fa415c8d34bd53a01b1,raw_evidence_txt,provenance_evidence_only,保留来源证据，不直接成为统一目标标签。
origin/邱志烨-数据搜索,47cc10d6c1333bfee4a121573566250c59374415,data/raw/tj_tourism_economy_seed.csv,csv,1052,caacbdfb85056cbc18109777d753925e6e3ec3c4,ac970b1c197af402ef20fe73c9e94b30f2930513f4fed977afb2e90e104ff88b,raw_evidence_csv,provenance_evidence_only,保留来源证据，不直接成为统一目标标签。
origin/邱志烨-数据搜索,47cc10d6c1333bfee4a121573566250c59374415,data/raw/tj_tourism_search_browser.txt,txt,7111,df561f28a7afd078cc9610ba62d94eb5e176137d,c4092ef9d63dbc248cf7ff028070b7927b3655a5a3d0343eb0d48003af52d57e,raw_evidence_txt,provenance_evidence_only,保留来源证据，不直接成为统一目标标签。
origin/邱志烨-数据搜索,47cc10d6c1333bfee4a121573566250c59374415,data/蓟州区旅游经济_模型选择与预处理.xlsx,xlsx,62605,02b731af729b00b7a93df9659de751629ed09b35,dc65da9fba8ffe97215a9836d2b6f0524dac775aaf92d75da113dc80eaca8f2e,other_data_asset_xlsx,excluded_unselected_asset,已扫描但未被统一数据契约选用。
origin/邱志烨-数据搜索,47cc10d6c1333bfee4a121573566250c59374415,data/邱志烨-数据处理与搜集/蓟州区旅游经济_建模主表_2010_2025.csv,csv,9106,ac4fd351535aac6676ecb8d58b60090dc3c63f86,3e00dffb8f02181627150d9ad3b3a1c84bad050903993ca525feaffb3d4cd4de,derived_qiu_dataset,excluded_derived_targets,含补值、变换或诊断派生量；仅 sidecar 中的明确补值记录被保留。
origin/邱志烨-数据搜索,47cc10d6c1333bfee4a121573566250c59374415,data/邱志烨-数据处理与搜集/蓟州区旅游经济_异常检测图.png,png,186748,4cd2da8a7da9200eecde34ab526dc1676db26a6f,cf6e1b2dc5bf4ca2db132444de39e0be89aa170606177b5ccbd349c2226c41e2,derived_qiu_dataset,excluded_derived_targets,含补值、变换或诊断派生量；仅 sidecar 中的明确补值记录被保留。
origin/邱志烨-数据搜索,47cc10d6c1333bfee4a121573566250c59374415,data/邱志烨-数据处理与搜集/蓟州区旅游经济_异常检测结果.csv,csv,9094,6db75343bffd0bc51a8edb7f2acac796c377b75d,b3d21a7cffdef0bec097a94c7840f9ec94255054cdffd0fdebc74ad61c21fe04,derived_qiu_dataset,excluded_derived_targets,含补值、变换或诊断派生量；仅 sidecar 中的明确补值记录被保留。
origin/邱志烨-数据搜索,47cc10d6c1333bfee4a121573566250c59374415,data/邱志烨-数据处理与搜集/蓟州区旅游经济_数据补充清单.csv,csv,1988,f643c60e93d4fae6ad337550cbfb85f85d77b556,0982ba91d83f4bbc9fd2443ba5514a896f4aa58d0c448a7967c5c4b85857f88e,derived_qiu_dataset,excluded_derived_targets,含补值、变换或诊断派生量；仅 sidecar 中的明确补值记录被保留。
origin/邱志烨-数据搜索,47cc10d6c1333bfee4a121573566250c59374415,data/邱志烨-数据处理与搜集/蓟州区旅游经济_缺失补全记录.csv,csv,1789,caa95636141cc5e891a6ea43ef4746de7ee6e128,23279074d028855d8b2e7db52e5f53ed95b2c339e8f3ff4f74d259d0c5c8cbbe,imputation_sidecar,sensitivity_only,补值显式标记 is_observed=false，禁止进入 benchmark 标签。
origin/邱志烨-数据搜索,47cc10d6c1333bfee4a121573566250c59374415,data/邱志烨-数据处理与搜集/蓟州区旅游经济_预处理汇总数据集.xlsx,xlsx,57296,cee3557c9bbaa2eb3cf9406b9f86ae221ae22e4e,7560ab824ee2a3b48c97b33394077e792624104d69d02a5a2ed13a04fa8a00f4,derived_qiu_dataset,excluded_derived_targets,含补值、变换或诊断派生量；仅 sidecar 中的明确补值记录被保留。
codex/jizhou-tourism-modeling,66e27eb5a29bbf3abd51dc2dc1af4b8e41fc349c,data/README.md,md,466,7ec4f4113f8a39edec146a653cceee844f4c896e,7b53293d967a0eb23458f30354c05835cea111da4c4dc7efb2d3980e29dd6832,other_data_asset_md,excluded_unselected_asset,已扫描但未被统一数据契约选用。
codex/jizhou-tourism-modeling,66e27eb5a29bbf3abd51dc2dc1af4b8e41fc349c,data/jizhou_tourism_economy/README.md,md,5517,f42e60c1835a524c976cffcae819ff840d838130,f3f50a0e7a2723849bdc51e24f89cfe560e922b23aa19f880a2b5d63128509a0,official_supporting_md,supporting_evidence_not_target_truth,可作追溯或辅助核对；目标标签仍只取 main canonical annual CSV。
codex/jizhou-tourism-modeling,66e27eb5a29bbf3abd51dc2dc1af4b8e41fc349c,data/jizhou_tourism_economy/csv_exports/01_annual_summary_2010_2025.csv,csv,4425,ffa0a50fa5f8e5d18660f5032905915769572ae1,eb337521fef0c7904844e7bc3f690cfa75d736b20e6bbe2fb36db503e70610da,official_supporting_csv,supporting_evidence_not_target_truth,可作追溯或辅助核对；目标标签仍只取 main canonical annual CSV。
codex/jizhou-tourism-modeling,66e27eb5a29bbf3abd51dc2dc1af4b8e41fc349c,data/jizhou_tourism_economy/csv_exports/02_tourism_observations_2010_2025.csv,csv,11469,d820b8d573afbde28da781fc594852aabe7cd960,eab76c22636610070af81f384a058ee5c98abfc804b40f380a50668650cc85cf,official_supporting_csv,supporting_evidence_not_target_truth,可作追溯或辅助核对；目标标签仍只取 main canonical annual CSV。
codex/jizhou-tourism-modeling,66e27eb5a29bbf3abd51dc2dc1af4b8e41fc349c,data/jizhou_tourism_economy/csv_exports/03_macro_observations_2010_2025.csv,csv,11799,af7faf4370b3c0343e603c908a93e76301481012,f6cfebf7dd444fa843d3c698bbda21b582577a6c063f59b955f7a0afd3167dff,official_supporting_csv,supporting_evidence_not_target_truth,可作追溯或辅助核对；目标标签仍只取 main canonical annual CSV。
codex/jizhou-tourism-modeling,66e27eb5a29bbf3abd51dc2dc1af4b8e41fc349c,data/jizhou_tourism_economy/csv_exports/04_related_indicators_2014_2025.csv,csv,8042,7e7e2856ef8d28f8987a8e3b1bc951243f66cfff,26b88347fb5f914eb2072473572fc2370d65f35f5c3a1ce8cff1ccb70383b26c,official_supporting_csv,supporting_evidence_not_target_truth,可作追溯或辅助核对；目标标签仍只取 main canonical annual CSV。
codex/jizhou-tourism-modeling,66e27eb5a29bbf3abd51dc2dc1af4b8e41fc349c,data/jizhou_tourism_economy/csv_exports/05_source_catalog.csv,csv,16288,c3b38aa1abb0a1f99216b50b474a185b82b40a14,657d07106fe98541fedc4c589dde32bd9115d5a1c274e69bd7257ee60b8e68fc,official_supporting_csv,supporting_evidence_not_target_truth,可作追溯或辅助核对；目标标签仍只取 main canonical annual CSV。
codex/jizhou-tourism-modeling,66e27eb5a29bbf3abd51dc2dc1af4b8e41fc349c,data/jizhou_tourism_economy/csv_exports/06_data_notes_and_gaps.csv,csv,2524,7c8f7d7d67226c9b5b24f0b2e493d5b2854ec589,89e76ae17a560df48d7150e4623afc6dd700fb0ee6b7a0cc275acb4fe59c2665,official_supporting_csv,supporting_evidence_not_target_truth,可作追溯或辅助核对；目标标签仍只取 main canonical annual CSV。
codex/jizhou-tourism-modeling,66e27eb5a29bbf3abd51dc2dc1af4b8e41fc349c,data/jizhou_tourism_economy/csv_exports/07_tourism_supply_2012_2024.csv,csv,11877,7ef493aa500ed9e6ed6ed19a89258181347a70bd,490c6b7166da53c2474208b8a07f750bc6eadc18eaddacde366562adb2c40ac4,official_supporting_csv,supporting_evidence_not_target_truth,可作追溯或辅助核对；目标标签仍只取 main canonical annual CSV。
codex/jizhou-tourism-modeling,66e27eb5a29bbf3abd51dc2dc1af4b8e41fc349c,data/jizhou_tourism_economy/csv_exports/08_supplemental_gap_evidence_2016_2025.csv,csv,2255,9e0a93c0c2e993b8c18cc160ef23498053878b25,6ae5d12a27739de8b8d14d69c5d32336a6b236ba18b021ffaa32a08c8aea7b36,official_supporting_csv,supporting_evidence_not_target_truth,可作追溯或辅助核对；目标标签仍只取 main canonical annual CSV。
codex/jizhou-tourism-modeling,66e27eb5a29bbf3abd51dc2dc1af4b8e41fc349c,data/jizhou_tourism_economy/csv_exports/README.md,md,880,197a3b2a8bb3ac2256ab0f877e36da9b3eeb36ba,e7d8a45332ca46d7b4014718852f4e801ced58eade7e68135950670213df79fb,official_supporting_md,supporting_evidence_not_target_truth,可作追溯或辅助核对；目标标签仍只取 main canonical annual CSV。
codex/jizhou-tourism-modeling,66e27eb5a29bbf3abd51dc2dc1af4b8e41fc349c,data/jizhou_tourism_economy/csv_exports/manifest.csv,csv,1061,ca1ebf73d78d5c463c48244d46d32f6fcc10751d,1dc66013496bf2f2100f705f87df882a00d19c440eea2c34cef35f838a4385cf,official_supporting_csv,supporting_evidence_not_target_truth,可作追溯或辅助核对；目标标签仍只取 main canonical annual CSV。
codex/jizhou-tourism-modeling,66e27eb5a29bbf3abd51dc2dc1af4b8e41fc349c,data/jizhou_tourism_economy/data_preview.png,png,452706,0636f7b2fd4862f19b4472c704c5d4fb5548fe7c,751f3060aeb4bad9e3b351e85587950d8cdfb372cddb6488bb5f7a4858c3f231,preview_or_system_file,excluded_non_tabular_preview,预览或系统文件，不是建模数据。
codex/jizhou-tourism-modeling,66e27eb5a29bbf3abd51dc2dc1af4b8e41fc349c,data/jizhou_tourism_economy/official_annual_summary_2010_2025.csv,csv,3849,b8f34de8a51db4588d96234f94af64eeb3011c9e,9660557e72f2b6ea052800f1d2af7974a84633f18141999537038081a40aa905,canonical_annual_targets,duplicate_of_main_canonical,分支副本不建立第二套真值；仍以 main 对应 blob 为准。
codex/jizhou-tourism-modeling,66e27eb5a29bbf3abd51dc2dc1af4b8e41fc349c,data/jizhou_tourism_economy/official_macro_observations_2010_2025.csv,csv,11800,1937f4ffc4c65069e1d25de37da997f7dfd155be,4812d97fc687e57862168cbef2a84066b29ab6620474c4366a1dcb811278ff63,official_supporting_csv,supporting_evidence_not_target_truth,可作追溯或辅助核对；目标标签仍只取 main canonical annual CSV。
codex/jizhou-tourism-modeling,66e27eb5a29bbf3abd51dc2dc1af4b8e41fc349c,data/jizhou_tourism_economy/official_related_observations_2014_2025.csv,csv,8041,74231d66963412378447eed9a48a1c3f87001968,e0a0ad8b3ae9f5b2a49524e169252d7a3d3f82f7cdfc2ef122681cb1add61d71,official_supporting_csv,supporting_evidence_not_target_truth,可作追溯或辅助核对；目标标签仍只取 main canonical annual CSV。
codex/jizhou-tourism-modeling,66e27eb5a29bbf3abd51dc2dc1af4b8e41fc349c,data/jizhou_tourism_economy/official_tourism_observations_2010_2025.csv,csv,11479,0c48e17493e27c67f1867804810eae3cbb1191b8,727777d900e68a5fd08122f1d9afc6ff46d3f80c7f72ab93c4a098e70c777b08,official_supporting_csv,supporting_evidence_not_target_truth,可作追溯或辅助核对；目标标签仍只取 main canonical annual CSV。
codex/jizhou-tourism-modeling,66e27eb5a29bbf3abd51dc2dc1af4b8e41fc349c,data/jizhou_tourism_economy/official_tourism_supply_observations_2012_2024.csv,csv,11878,9f2b84009af4a9ce96ba18b3e3c0a8d86800e62f,033f49afe32a598ac7fd827c94f6de61dbb8d9f377b768a406016cef5e75d717,official_supporting_csv,supporting_evidence_not_target_truth,可作追溯或辅助核对；目标标签仍只取 main canonical annual CSV。
codex/jizhou-tourism-modeling,66e27eb5a29bbf3abd51dc2dc1af4b8e41fc349c,data/jizhou_tourism_economy/sources_preview.png,png,271022,14ab3abb5f3ccf74ad7b0bcd50ec5985494a207f,e0569ee6959bb6b2ab8f3a702ab6f581b7397f90283a178e22b4c26b83c73c3b,preview_or_system_file,excluded_non_tabular_preview,预览或系统文件，不是建模数据。
codex/jizhou-tourism-modeling,66e27eb5a29bbf3abd51dc2dc1af4b8e41fc349c,data/jizhou_tourism_economy/supplemental_gap_evidence_2016_2025.csv,csv,2249,4144c75b538bda96126c2eb6814f5e7974833b63,ff5fd5febc8aa7049e743d48d21095a1333751121f4d3763a7f86e345562e90f,official_supporting_csv,supporting_evidence_not_target_truth,可作追溯或辅助核对；目标标签仍只取 main canonical annual CSV。
codex/jizhou-tourism-modeling,66e27eb5a29bbf3abd51dc2dc1af4b8e41fc349c,data/jizhou_tourism_economy/蓟州区旅游经济数据集_2010-2025.xlsx,xlsx,11504,4ce3eff2eacedcc0e9cb392b8ff90c93532235d8,ee74a556c18cce519fd6233bef39b0c6c763959f707554be44ca191b650f20cb,official_supporting_xlsx,supporting_evidence_not_target_truth,可作追溯或辅助核对；目标标签仍只取 main canonical annual CSV。
codex/jizhou-tourism-modeling,66e27eb5a29bbf3abd51dc2dc1af4b8e41fc349c,data/jizhou_tourism_economy/蓟州区旅游经济数据集_2010-2025.xlsx.inspect.ndjson,ndjson,121832,da52e11595990e40e9f116094a46d96d8acbdab9,39464752ee99f5612bacdab8487b3c5c4ac39771abea0761391bd5e935259820,workbook_inspection_log,provenance_evidence_only,工作簿解析审计记录，不直接用于建模。
codex/jizhou-tourism-modeling,66e27eb5a29bbf3abd51dc2dc1af4b8e41fc349c,data/metadata/data_dictionary.md,md,3262,09591b4fd08e90a803c0db546504cc51730e90a0,bec830bc3043bded0ce384f6e775c1928b3c3ae7a480248887af39d2b6f2ee95,source_metadata_md,provenance_metadata_only,用于来源追踪和口径解释，不直接用于 benchmark。
codex/jizhou-tourism-modeling,66e27eb5a29bbf3abd51dc2dc1af4b8e41fc349c,data/metadata/government_raw_sha256.txt,txt,5784,c13d66c87648fa8111cfda9a1e92c0212cdc2da8,4480a98cce0c8e2d2016e4d938fe487f5f966bb93ad3f8d2eb80656768e56b00,source_metadata_txt,provenance_metadata_only,用于来源追踪和口径解释，不直接用于 benchmark。
codex/jizhou-tourism-modeling,66e27eb5a29bbf3abd51dc2dc1af4b8e41fc349c,data/metadata/sources.csv,csv,16288,60a40d4f2267677fec9557a22fedefac28c76eed,3f52f44e1fcf1ef8b55f30bdd5c4301a3b7b1e6cde5dc5cd2ce2806bae9fe5f4,source_metadata_csv,provenance_metadata_only,用于来源追踪和口径解释，不直接用于 benchmark。
codex/jizhou-tourism-modeling,66e27eb5a29bbf3abd51dc2dc1af4b8e41fc349c,data/processed/.gitkeep,none,0,e69de29bb2d1d6434b8b29ae775ad8c2e48c5391,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,placeholder,excluded_placeholder,目录占位，不含可用观测。
codex/jizhou-tourism-modeling,66e27eb5a29bbf3abd51dc2dc1af4b8e41fc349c,data/raw/.gitkeep,none,0,e69de29bb2d1d6434b8b29ae775ad8c2e48c5391,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,raw_evidence_no_extension,provenance_evidence_only,保留来源证据，不直接成为统一目标标签。
